event_id,order_id,event_name,event_timestamp
4368,741,PREPARING,2026-01-10 15:28:27
4369,741,READY,2026-01-10 15:52:27
4370,741,PICKED_UP,2026-01-10 15:54:27
4371,741,DELIVERED,2026-01-10 16:09:27
4372,742,CREATED,2026-01-01 15:17:10
4373,742,ACCEPTED,2026-01-01 15:19:10
4374,742,PREPARING,2026-01-01 15:21:10
4375,742,READY,2026-01-01 15:40:10
4376,742,PICKED_UP,2026-01-01 15:44:10
4377,742,DELIVERED,2026-01-01 16:05:10
4378,743,CREATED,2026-01-03 19:30:39
4379,743,ACCEPTED,2026-01-03 19:33:39
4380,743,PREPARING,2026-01-03 19:34:39
4381,743,READY,2026-01-03 19:54:39
4382,743,PICKED_UP,2026-01-03 20:00:39
4383,743,DELIVERED,2026-01-03 20:24:39
4384,744,CREATED,2026-01-08 04:17:43
4385,744,ACCEPTED,2026-01-08 04:18:43
4386,744,PREPARING,2026-01-08 04:20:43
4387,744,READY,2026-01-08 04:40:43
4388,744,PICKED_UP,2026-01-08 04:47:43
4389,744,DELIVERED,2026-01-08 05:01:43
4390,745,CREATED,2026-01-05 15:49:51
4391,745,ACCEPTED,2026-01-05 15:50:51
4392,745,PREPARING,2026-01-05 15:51:51
4393,745,READY,2026-01-05 16:19:51
4394,745,PICKED_UP,2026-01-05 16:24:51
4395,745,DELIVERED,2026-01-05 16:42:51
4396,746,CREATED,2026-01-23 02:50:45
4397,746,ACCEPTED,2026-01-23 02:54:45
4398,746,PREPARING,2026-01-23 02:57:45
4399,746,READY,2026-01-23 03:17:45
4400,746,PICKED_UP,2026-01-23 03:19:45
4401,746,DELIVERED,2026-01-23 03:34:45
4402,747,CREATED,2026-01-07 22:08:10
4403,747,ACCEPTED,2026-01-07 22:10:10
4404,747,PREPARING,2026-01-07 22:12:10
4405,747,READY,2026-01-07 22:35:10
4406,747,PICKED_UP,2026-01-07 22:37:10
4407,747,DELIVERED,2026-01-07 23:04:10
4408,748,CREATED,2026-01-03 14:12:57
4409,748,ACCEPTED,2026-01-03 14:13:57
4410,748,PREPARING,2026-01-03 14:16:57
4411,748,READY,2026-01-03 14:45:57
4412,748,PICKED_UP,2026-01-03 14:50:57
4413,748,DELIVERED,2026-01-03 15:11:57
4414,749,CREATED,2026-01-23 03:30:50
4415,749,ACCEPTED,2026-01-23 03:33:50
4416,749,PREPARING,2026-01-23 03:36:50
4417,749,READY,2026-01-23 03:59:50
4418,749,PICKED_UP,2026-01-23 04:05:50
4419,749,DELIVERED,2026-01-23 04:27:50
4420,750,CREATED,2026-01-10 05:48:13
4421,750,ACCEPTED,2026-01-10 05:49:13
4422,750,PREPARING,2026-01-10 05:52:13
4423,750,READY,2026-01-10 06:02:13
4424,750,PICKED_UP,2026-01-10 06:07:13
4425,750,DELIVERED,2026-01-10 06:26:13
4426,751,CREATED,2026-01-17 13:41:22
4427,751,ACCEPTED,2026-01-17 13:42:22
4428,751,PREPARING,2026-01-17 13:43:22
4429,751,READY,2026-01-17 14:12:22
4430,751,PICKED_UP,2026-01-17 14:14:22
4431,751,DELIVERED,2026-01-17 14:37:22
4432,752,CREATED,2026-01-26 15:45:09
4433,752,ACCEPTED,2026-01-26 15:48:09
4434,752,PREPARING,2026-01-26 15:51:09
4435,752,READY,2026-01-26 16:18:09
4436,752,PICKED_UP,2026-01-26 16:20:09
4437,752,DELIVERED,2026-01-26 16:32:09
4438,753,CREATED,2026-01-11 20:40:11
4439,753,ACCEPTED,2026-01-11 20:42:11
4440,753,PREPARING,2026-01-11 20:43:11
4441,753,READY,2026-01-11 20:50:11
4442,753,PICKED_UP,2026-01-11 20:52:11
4443,753,DELIVERED,2026-01-11 21:02:11
4444,754,CREATED,2026-01-02 05:41:33
4445,754,ACCEPTED,2026-01-02 05:43:33
4446,754,PREPARING,2026-01-02 05:46:33
4447,754,READY,2026-01-02 06:03:33
4448,754,PICKED_UP,2026-01-02 06:09:33
4449,754,DELIVERED,2026-01-02 06:31:33
4450,755,CREATED,2026-01-14 02:42:51
4451,755,ACCEPTED,2026-01-14 02:46:51
4452,755,PREPARING,2026-01-14 02:49:51
4453,755,READY,2026-01-14 03:10:51
4454,755,PICKED_UP,2026-01-14 03:13:51
4455,755,DELIVERED,2026-01-14 03:30:51
4456,756,CREATED,2026-01-07 15:50:29
4457,756,ACCEPTED,2026-01-07 15:51:29
4458,756,PREPARING,2026-01-07 15:53:29
4459,756,READY,2026-01-07 16:15:29
4460,756,PICKED_UP,2026-01-07 16:17:29
4461,756,DELIVERED,2026-01-07 16:37:29
4462,757,CREATED,2026-01-13 18:10:59
4463,757,ACCEPTED,2026-01-13 18:14:59
4464,757,PREPARING,2026-01-13 18:15:59
4465,757,READY,2026-01-13 18:33:59
4466,757,PICKED_UP,2026-01-13 18:38:59
4467,757,DELIVERED,2026-01-13 18:53:59
4468,758,CREATED,2026-01-16 16:20:55
4469,758,ACCEPTED,2026-01-16 16:21:55
4470,758,PREPARING,2026-01-16 16:23:55
4471,758,READY,2026-01-16 16:41:55
4472,758,PICKED_UP,2026-01-16 16:46:55
4473,758,DELIVERED,2026-01-16 17:06:55
4474,759,CREATED,2026-01-04 15:35:21
4475,759,ACCEPTED,2026-01-04 15:39:21
4476,759,PREPARING,2026-01-04 15:40:21
4477,759,READY,2026-01-04 15:59:21
4478,759,PICKED_UP,2026-01-04 16:05:21
4479,759,DELIVERED,2026-01-04 16:17:21
4480,760,CREATED,2026-01-09 14:28:20
4481,760,ACCEPTED,2026-01-09 14:32:20
4482,760,PREPARING,2026-01-09 14:35:20
4483,760,READY,2026-01-09 14:56:20
4484,760,PICKED_UP,2026-01-09 14:58:20
4485,760,DELIVERED,2026-01-09 15:20:20
4486,761,CREATED,2026-01-07 23:20:25
4487,761,ACCEPTED,2026-01-07 23:23:25
4488,761,PREPARING,2026-01-07 23:26:25
4489,761,READY,2026-01-07 23:41:25
4490,761,PICKED_UP,2026-01-07 23:46:25
4491,761,DELIVERED,2026-01-08 00:02:25
4492,762,CREATED,2026-01-09 10:58:29
4493,762,ACCEPTED,2026-01-09 11:00:29
4494,762,PREPARING,2026-01-09 11:02:29
4495,762,READY,2026-01-09 11:14:29
4496,762,PICKED_UP,2026-01-09 11:20:29
4497,762,DELIVERED,2026-01-09 11:30:29
4498,763,CREATED,2026-01-30 14:23:12
4499,763,ACCEPTED,2026-01-30 14:27:12
4500,763,PREPARING,2026-01-30 14:29:12
4501,763,READY,2026-01-30 14:54:12
4502,763,PICKED_UP,2026-01-30 14:59:12
4503,763,DELIVERED,2026-01-30 15:14:12
4504,764,CREATED,2026-01-10 01:35:32
4505,764,ACCEPTED,2026-01-10 01:37:32
4506,764,PREPARING,2026-01-10 01:40:32
4507,764,READY,2026-01-10 01:53:32
4508,764,PICKED_UP,2026-01-10 01:59:32
4509,764,DELIVERED,2026-01-10 02:24:32
4510,765,CREATED,2026-01-26 10:57:17
4511,765,ACCEPTED,2026-01-26 11:01:17
4512,765,PREPARING,2026-01-26 11:03:17
4513,765,READY,2026-01-26 11:21:17
4514,765,PICKED_UP,2026-01-26 11:28:17
4515,765,DELIVERED,2026-01-26 11:44:17
4516,766,CREATED,2026-01-28 15:09:30
4517,766,ACCEPTED,2026-01-28 15:13:30
4518,766,PREPARING,2026-01-28 15:16:30
4519,766,READY,2026-01-28 15:31:30
4520,766,PICKED_UP,2026-01-28 15:36:30
4521,766,DELIVERED,2026-01-28 15:55:30
4522,767,CREATED,2026-01-31 23:40:29
4523,767,ACCEPTED,2026-01-31 23:41:29
4524,767,PREPARING,2026-01-31 23:43:29
4525,767,READY,2026-02-01 00:13:29
4526,767,PICKED_UP,2026-02-01 00:18:29
4527,767,DELIVERED,2026-02-01 00:34:29
4528,768,CREATED,2026-01-13 15:46:14
4529,768,ACCEPTED,2026-01-13 15:48:14
4530,768,PREPARING,2026-01-13 15:51:14
4531,768,READY,2026-01-13 16:04:14
4532,768,PICKED_UP,2026-01-13 16:07:14
4533,768,DELIVERED,2026-01-13 16:23:14
4534,769,CREATED,2026-01-18 23:08:30
4535,769,ACCEPTED,2026-01-18 23:11:30
4536,769,PREPARING,2026-01-18 23:12:30
4537,769,READY,2026-01-18 23:42:30
4538,769,PICKED_UP,2026-01-18 23:48:30
4539,769,DELIVERED,2026-01-19 00:05:30
4540,770,CREATED,2026-01-11 21:13:11
4541,770,ACCEPTED,2026-01-11 21:16:11
4542,770,PREPARING,2026-01-11 21:19:11
4543,770,READY,2026-01-11 21:39:11
4544,770,PICKED_UP,2026-01-11 21:42:11
4545,770,DELIVERED,2026-01-11 22:02:11
4546,771,CREATED,2026-01-02 19:54:45
4547,771,ACCEPTED,2026-01-02 19:56:45
4548,771,PREPARING,2026-01-02 19:58:45
4549,771,READY,2026-01-02 20:15:45
4550,771,PICKED_UP,2026-01-02 20:21:45
4551,771,DELIVERED,2026-01-02 20:36:45
4552,772,CREATED,2026-01-26 11:06:56
4553,772,ACCEPTED,2026-01-26 11:09:56
4554,772,PREPARING,2026-01-26 11:10:56
4555,772,READY,2026-01-26 11:33:56
4556,772,PICKED_UP,2026-01-26 11:38:56
4557,772,DELIVERED,2026-01-26 11:54:56
4558,773,CREATED,2026-01-30 21:21:51
4559,773,ACCEPTED,2026-01-30 21:24:51
4560,773,PREPARING,2026-01-30 21:26:51
4561,773,READY,2026-01-30 21:47:51
4562,773,PICKED_UP,2026-01-30 21:50:51
4563,773,DELIVERED,2026-01-30 22:13:51
4564,774,CREATED,2026-01-14 13:41:07
4565,774,ACCEPTED,2026-01-14 13:44:07
4566,774,PREPARING,2026-01-14 13:47:07
4567,774,READY,2026-01-14 14:14:07
4568,774,PICKED_UP,2026-01-14 14:22:07
4569,774,DELIVERED,2026-01-14 14:44:07
4570,775,CREATED,2026-01-14 23:34:56
4571,775,ACCEPTED,2026-01-14 23:35:56
4572,775,PREPARING,2026-01-14 23:36:56
4573,775,READY,2026-01-15 00:09:56
4574,775,PICKED_UP,2026-01-15 00:17:56
4575,775,DELIVERED,2026-01-15 00:43:56
4576,776,CREATED,2026-01-12 06:24:14
4577,776,ACCEPTED,2026-01-12 06:25:14
4578,776,PREPARING,2026-01-12 06:28:14
4579,776,READY,2026-01-12 06:39:14
4580,776,PICKED_UP,2026-01-12 06:42:14
4581,776,DELIVERED,2026-01-12 07:01:14
4582,777,CREATED,2026-01-19 14:18:21
4583,777,ACCEPTED,2026-01-19 14:22:21
4584,777,PREPARING,2026-01-19 14:23:21
4585,777,READY,2026-01-19 14:46:21
4586,777,PICKED_UP,2026-01-19 14:53:21
4587,777,DELIVERED,2026-01-19 15:21:21
4588,778,CREATED,2026-01-14 23:26:35
4589,778,ACCEPTED,2026-01-14 23:28:35
4590,778,PREPARING,2026-01-14 23:31:35
4591,778,READY,2026-01-14 23:52:35
4592,778,PICKED_UP,2026-01-14 23:54:35
4593,778,DELIVERED,2026-01-15 00:08:35
4594,779,CREATED,2026-01-03 20:43:18
4595,779,ACCEPTED,2026-01-03 20:47:18
4596,779,PREPARING,2026-01-03 20:49:18
4597,779,READY,2026-01-03 21:04:18
4598,779,PICKED_UP,2026-01-03 21:10:18
4599,779,DELIVERED,2026-01-03 21:28:18
4600,780,CREATED,2026-01-16 13:48:57
4601,780,ACCEPTED,2026-01-16 13:52:57
4602,780,PREPARING,2026-01-16 13:54:57
4603,780,READY,2026-01-16 14:20:57
4604,780,PICKED_UP,2026-01-16 14:27:57
4605,780,DELIVERED,2026-01-16 14:49:57
4606,781,CREATED,2026-01-20 01:17:25
4607,781,ACCEPTED,2026-01-20 01:19:25
4608,781,PREPARING,2026-01-20 01:22:25
4609,781,READY,2026-01-20 01:45:25
4610,781,PICKED_UP,2026-01-20 01:52:25
4611,781,DELIVERED,2026-01-20 02:09:25
4612,782,CREATED,2026-01-29 09:46:49
4613,782,ACCEPTED,2026-01-29 09:48:49
4614,782,PREPARING,2026-01-29 09:50:49
4615,782,READY,2026-01-29 10:02:49
4616,782,PICKED_UP,2026-01-29 10:08:49
4617,782,DELIVERED,2026-01-29 10:28:49
4618,783,CREATED,2026-01-13 22:49:09
4619,783,ACCEPTED,2026-01-13 22:52:09
4620,783,PREPARING,2026-01-13 22:55:09
4621,783,READY,2026-01-13 23:17:09
4622,783,PICKED_UP,2026-01-13 23:25:09
4623,783,DELIVERED,2026-01-13 23:49:09
4624,784,CREATED,2026-01-06 15:42:27
4625,784,ACCEPTED,2026-01-06 15:46:27
4626,784,PREPARING,2026-01-06 15:49:27
4627,784,READY,2026-01-06 16:10:27
4628,784,PICKED_UP,2026-01-06 16:15:27
4629,784,DELIVERED,2026-01-06 16:44:27
4630,785,CREATED,2026-01-16 20:50:20
4631,785,ACCEPTED,2026-01-16 20:51:20
4632,785,PREPARING,2026-01-16 20:54:20
4633,785,READY,2026-01-16 21:19:20
4634,785,PICKED_UP,2026-01-16 21:22:20
4635,785,DELIVERED,2026-01-16 21:33:20
4636,786,CREATED,2026-01-23 14:27:56
4637,786,ACCEPTED,2026-01-23 14:28:56
4638,786,PREPARING,2026-01-23 14:29:56
4639,786,READY,2026-01-23 15:07:56
4640,786,PICKED_UP,2026-01-23 15:10:56
4641,786,DELIVERED,2026-01-23 15:40:56
4642,787,CREATED,2026-01-28 20:35:11
4643,787,ACCEPTED,2026-01-28 20:38:11
4644,787,PREPARING,2026-01-28 20:39:11
4645,787,READY,2026-01-28 20:55:11
4646,787,PICKED_UP,2026-01-28 20:59:11
4647,787,CANCELLED,2026-01-28 20:57:11
4648,788,CREATED,2026-01-23 19:42:08
4649,788,ACCEPTED,2026-01-23 19:46:08
4650,788,PREPARING,2026-01-23 19:48:08
4651,788,READY,2026-01-23 20:01:08
4652,788,PICKED_UP,2026-01-23 20:06:08
4653,788,DELIVERED,2026-01-23 20:19:08
4654,789,CREATED,2026-01-07 18:41:11
4655,789,ACCEPTED,2026-01-07 18:42:11
4656,789,PREPARING,2026-01-07 18:44:11
4657,789,READY,2026-01-07 19:00:11
4658,789,PICKED_UP,2026-01-07 19:03:11
4659,789,DELIVERED,2026-01-07 19:15:11
4660,790,CREATED,2026-01-11 09:25:55
4661,790,ACCEPTED,2026-01-11 09:26:55
4662,790,PREPARING,2026-01-11 09:27:55
4663,790,READY,2026-01-11 09:40:55
4664,790,PICKED_UP,2026-01-11 09:48:55
4665,790,DELIVERED,2026-01-11 10:00:55
4666,791,CREATED,2026-01-07 12:51:36
4667,791,ACCEPTED,2026-01-07 12:52:36
4668,791,PREPARING,2026-01-07 12:53:36
4669,791,READY,2026-01-07 13:14:36
4670,791,PICKED_UP,2026-01-07 13:21:36
4671,791,DELIVERED,2026-01-07 13:40:36
4672,792,CREATED,2026-01-28 14:46:54
4673,792,ACCEPTED,2026-01-28 14:49:54
4674,792,PREPARING,2026-01-28 14:52:54
4675,792,READY,2026-01-28 15:30:54
4676,792,PICKED_UP,2026-01-28 15:34:54
4677,792,DELIVERED,2026-01-28 15:52:54
4678,793,CREATED,2026-01-08 13:57:06
4679,793,ACCEPTED,2026-01-08 13:58:06
4680,793,PREPARING,2026-01-08 14:00:06
4681,793,READY,2026-01-08 14:23:06
4682,793,PICKED_UP,2026-01-08 14:28:06
4683,793,DELIVERED,2026-01-08 14:48:06
4684,794,CREATED,2026-01-29 16:20:47
4685,794,ACCEPTED,2026-01-29 16:21:47
4686,794,PREPARING,2026-01-29 16:22:47
4687,794,READY,2026-01-29 16:30:47
4688,794,PICKED_UP,2026-01-29 16:37:47
4689,794,DELIVERED,2026-01-29 16:52:47
4690,795,CREATED,2026-01-14 20:34:48
4691,795,ACCEPTED,2026-01-14 20:37:48
4692,795,PREPARING,2026-01-14 20:40:48
4693,795,READY,2026-01-14 20:59:48
4694,795,PICKED_UP,2026-01-14 21:01:48
4695,795,DELIVERED,2026-01-14 21:20:48
4696,796,CREATED,2026-01-17 21:29:12
4697,796,ACCEPTED,2026-01-17 21:30:12
4698,796,PREPARING,2026-01-17 21:31:12
4699,796,READY,2026-01-17 22:00:12
4700,796,PICKED_UP,2026-01-17 22:03:12
4701,796,DELIVERED,2026-01-17 22:27:12
4702,797,CREATED,2026-01-05 20:56:52
4703,797,ACCEPTED,2026-01-05 20:57:52
4704,797,PREPARING,2026-01-05 20:58:52
4705,797,READY,2026-01-05 21:25:52
4706,797,PICKED_UP,2026-01-05 21:31:52
4707,797,DELIVERED,2026-01-05 21:49:52
4708,798,CREATED,2026-01-03 22:50:23
4709,798,ACCEPTED,2026-01-03 22:53:23
4710,798,PREPARING,2026-01-03 22:55:23
4711,798,READY,2026-01-03 23:20:23
4712,798,PICKED_UP,2026-01-03 23:24:23
4713,798,DELIVERED,2026-01-03 23:45:23
4714,799,CREATED,2026-01-10 13:00:05
4715,799,ACCEPTED,2026-01-10 13:01:05
4716,799,PREPARING,2026-01-10 13:04:05
4717,799,READY,2026-01-10 13:24:05
4718,799,PICKED_UP,2026-01-10 13:26:05
4719,799,DELIVERED,2026-01-10 13:53:05
4720,800,CREATED,2026-01-24 01:25:08
4721,800,ACCEPTED,2026-01-24 01:26:08
4722,800,PREPARING,2026-01-24 01:28:08
4723,800,READY,2026-01-24 01:46:08
4724,800,PICKED_UP,2026-01-24 01:52:08
4725,800,DELIVERED,2026-01-24 02:12:08
4726,801,CREATED,2026-01-13 05:58:12
4727,801,ACCEPTED,2026-01-13 06:01:12
4728,801,PREPARING,2026-01-13 06:04:12
4729,801,READY,2026-01-13 06:26:12
4730,801,PICKED_UP,2026-01-13 06:28:12
4731,801,DELIVERED,2026-01-13 06:39:12
4732,802,CREATED,2026-01-09 08:32:06
4733,802,ACCEPTED,2026-01-09 08:36:06
4734,802,PREPARING,2026-01-09 08:39:06
4735,802,READY,2026-01-09 08:58:06
4736,802,PICKED_UP,2026-01-09 09:01:06
4737,802,DELIVERED,2026-01-09 09:25:06
4738,803,CREATED,2026-01-29 15:46:09
4739,803,ACCEPTED,2026-01-29 15:50:09
4740,803,PREPARING,2026-01-29 15:52:09
4741,803,READY,2026-01-29 16:06:09
4742,803,PICKED_UP,2026-01-29 16:12:09
4743,803,DELIVERED,2026-01-29 16:30:09
4744,804,CREATED,2026-01-29 21:21:59
4745,804,ACCEPTED,2026-01-29 21:23:59
4746,804,CANCELLED,2026-01-29 21:27:59
4747,805,CREATED,2026-01-29 21:46:38
4748,805,ACCEPTED,2026-01-29 21:47:38
4749,805,PREPARING,2026-01-29 21:50:38
4750,805,READY,2026-01-29 22:03:38
4751,805,PICKED_UP,2026-01-29 22:08:38
4752,805,DELIVERED,2026-01-29 22:30:38
4753,806,CREATED,2026-01-13 14:57:48
4754,806,ACCEPTED,2026-01-13 14:58:48
4755,806,PREPARING,2026-01-13 14:59:48
4756,806,READY,2026-01-13 15:34:48
4757,806,PICKED_UP,2026-01-13 15:38:48
4758,806,DELIVERED,2026-01-13 16:14:48
4759,807,CREATED,2026-01-16 13:03:28
4760,807,ACCEPTED,2026-01-16 13:06:28
4761,807,PREPARING,2026-01-16 13:07:28
4762,807,READY,2026-01-16 13:39:28
4763,807,PICKED_UP,2026-01-16 13:45:28
4764,807,DELIVERED,2026-01-16 14:12:28
4765,808,CREATED,2026-01-21 13:23:00
4766,808,ACCEPTED,2026-01-21 13:24:00
4767,808,CANCELLED,2026-01-21 13:25:00
4768,809,CREATED,2026-01-18 04:29:22
4769,809,ACCEPTED,2026-01-18 04:32:22
4770,809,PREPARING,2026-01-18 04:35:22
4771,809,READY,2026-01-18 04:48:22
4772,809,PICKED_UP,2026-01-18 04:53:22
4773,809,DELIVERED,2026-01-18 05:13:22
4774,810,CREATED,2026-01-27 13:03:58
4775,810,ACCEPTED,2026-01-27 13:05:58
4776,810,PREPARING,2026-01-27 13:07:58
4777,810,READY,2026-01-27 13:24:58
4778,810,PICKED_UP,2026-01-27 13:30:58
4779,810,DELIVERED,2026-01-27 13:49:58
4780,811,CREATED,2026-01-27 12:57:55
4781,811,ACCEPTED,2026-01-27 13:01:55
4782,811,PREPARING,2026-01-27 13:02:55
4783,811,READY,2026-01-27 13:30:55
4784,811,PICKED_UP,2026-01-27 13:38:55
4785,811,DELIVERED,2026-01-27 14:01:55
4786,812,CREATED,2026-01-22 14:39:56
4787,812,ACCEPTED,2026-01-22 14:41:56
4788,812,PREPARING,2026-01-22 14:42:56
4789,812,READY,2026-01-22 15:03:56
4790,812,PICKED_UP,2026-01-22 15:10:56
4791,812,DELIVERED,2026-01-22 15:31:56
4792,813,CREATED,2026-01-13 01:40:10
4793,813,ACCEPTED,2026-01-13 01:43:10
4794,813,PREPARING,2026-01-13 01:45:10
4795,813,READY,2026-01-13 02:03:10
4796,813,PICKED_UP,2026-01-13 02:06:10
4797,813,DELIVERED,2026-01-13 02:16:10
4798,814,CREATED,2026-01-28 12:51:30
4799,814,ACCEPTED,2026-01-28 12:52:30
4800,814,PREPARING,2026-01-28 12:55:30
4801,814,READY,2026-01-28 13:15:30
4802,814,PICKED_UP,2026-01-28 13:21:30
4803,814,DELIVERED,2026-01-28 13:40:30
4804,815,CREATED,2026-01-08 01:28:24
4805,815,ACCEPTED,2026-01-08 01:32:24
4806,815,PREPARING,2026-01-08 01:34:24
4807,815,READY,2026-01-08 01:59:24
4808,815,PICKED_UP,2026-01-08 02:05:24
4809,815,DELIVERED,2026-01-08 02:18:24
4810,816,CREATED,2026-01-30 22:14:14
4811,816,ACCEPTED,2026-01-30 22:15:14
4812,816,PREPARING,2026-01-30 22:17:14
4813,816,READY,2026-01-30 22:44:14
4814,816,PICKED_UP,2026-01-30 22:48:14
4815,816,DELIVERED,2026-01-30 23:12:14
4816,817,CREATED,2026-01-03 09:26:21
4817,817,ACCEPTED,2026-01-03 09:29:21
4818,817,PREPARING,2026-01-03 09:30:21
4819,817,READY,2026-01-03 09:48:21
4820,817,PICKED_UP,2026-01-03 09:50:21
4821,817,DELIVERED,2026-01-03 10:16:21
4822,818,CREATED,2026-01-29 22:23:52
4823,818,ACCEPTED,2026-01-29 22:24:52
4824,818,PREPARING,2026-01-29 22:25:52
4825,818,READY,2026-01-29 22:40:52
4826,818,PICKED_UP,2026-01-29 22:46:52
4827,818,DELIVERED,2026-01-29 23:07:52
4828,819,CREATED,2026-01-07 14:19:10
4829,819,ACCEPTED,2026-01-07 14:23:10
4830,819,PREPARING,2026-01-07 14:25:10
4831,819,READY,2026-01-07 14:51:10
4832,819,PICKED_UP,2026-01-07 14:54:10
4833,819,DELIVERED,2026-01-07 15:17:10
4834,820,CREATED,2026-01-22 12:14:39
4835,820,ACCEPTED,2026-01-22 12:16:39
4836,820,PREPARING,2026-01-22 12:18:39
4837,820,READY,2026-01-22 12:42:39
4838,820,PICKED_UP,2026-01-22 12:46:39
4839,820,DELIVERED,2026-01-22 13:11:39
4840,821,CREATED,2026-01-03 15:08:19
4841,821,ACCEPTED,2026-01-03 15:10:19
4842,821,PREPARING,2026-01-03 15:12:19
4843,821,READY,2026-01-03 15:23:19
4844,821,PICKED_UP,2026-01-03 15:26:19
4845,821,DELIVERED,2026-01-03 15:46:19
4846,822,CREATED,2026-01-22 22:31:56
4847,822,ACCEPTED,2026-01-22 22:32:56
4848,822,PREPARING,2026-01-22 22:33:56
4849,822,READY,2026-01-22 22:51:56
4850,822,PICKED_UP,2026-01-22 22:55:56
4851,822,DELIVERED,2026-01-22 23:13:56
4852,823,CREATED,2026-01-03 21:52:06
4853,823,ACCEPTED,2026-01-03 21:55:06
4854,823,PREPARING,2026-01-03 21:57:06
4855,823,READY,2026-01-03 22:24:06
4856,823,PICKED_UP,2026-01-03 22:32:06
4857,823,DELIVERED,2026-01-03 22:57:06
4858,824,CREATED,2026-01-21 15:08:49
4859,824,ACCEPTED,2026-01-21 15:12:49
4860,824,PREPARING,2026-01-21 15:15:49
4861,824,READY,2026-01-21 15:28:49
4862,824,PICKED_UP,2026-01-21 15:30:49
4863,824,DELIVERED,2026-01-21 15:51:49
4864,825,CREATED,2026-01-27 21:34:55
4865,825,ACCEPTED,2026-01-27 21:37:55
4866,825,PREPARING,2026-01-27 21:38:55
4867,825,READY,2026-01-27 21:56:55
4868,825,PICKED_UP,2026-01-27 21:58:55
4869,825,DELIVERED,2026-01-27 22:12:55
4870,826,CREATED,2026-01-21 20:05:51
4871,826,ACCEPTED,2026-01-21 20:07:51
4872,826,PREPARING,2026-01-21 20:08:51
4873,826,READY,2026-01-21 20:27:51
4874,826,PICKED_UP,2026-01-21 20:34:51
4875,826,DELIVERED,2026-01-21 20:47:51
4876,827,CREATED,2026-01-27 22:43:31
4877,827,ACCEPTED,2026-01-27 22:45:31
4878,827,PREPARING,2026-01-27 22:46:31
4879,827,READY,2026-01-27 22:59:31
4880,827,PICKED_UP,2026-01-27 23:04:31
4881,827,DELIVERED,2026-01-27 23:32:31
4882,828,CREATED,2026-01-01 13:45:56
4883,828,ACCEPTED,2026-01-01 13:47:56
4884,828,PREPARING,2026-01-01 13:49:56
4885,828,READY,2026-01-01 14:17:56
4886,828,PICKED_UP,2026-01-01 14:21:56
4887,828,DELIVERED,2026-01-01 14:54:56
4888,829,CREATED,2026-01-21 18:04:14
4889,829,ACCEPTED,2026-01-21 18:07:14
4890,829,PREPARING,2026-01-21 18:08:14
4891,829,READY,2026-01-21 18:25:14
4892,829,PICKED_UP,2026-01-21 18:32:14
4893,829,DELIVERED,2026-01-21 19:01:14
4894,830,CREATED,2026-01-06 23:41:35
4895,830,ACCEPTED,2026-01-06 23:43:35
4896,830,PREPARING,2026-01-06 23:46:35
4897,830,READY,2026-01-06 23:59:35
4898,830,PICKED_UP,2026-01-07 00:05:35
4899,830,DELIVERED,2026-01-07 00:24:35
4900,831,CREATED,2026-01-08 21:35:56
4901,831,ACCEPTED,2026-01-08 21:36:56
4902,831,PREPARING,2026-01-08 21:39:56
4903,831,READY,2026-01-08 22:05:56
4904,831,PICKED_UP,2026-01-08 22:11:56
4905,831,DELIVERED,2026-01-08 22:31:56
4906,832,CREATED,2026-01-06 21:07:21
4907,832,ACCEPTED,2026-01-06 21:11:21
4908,832,PREPARING,2026-01-06 21:14:21
4909,832,READY,2026-01-06 21:34:21
4910,832,PICKED_UP,2026-01-06 21:39:21
4911,832,DELIVERED,2026-01-06 22:01:21
4912,833,CREATED,2026-01-01 13:03:13
4913,833,ACCEPTED,2026-01-01 13:04:13
4914,833,PREPARING,2026-01-01 13:07:13
4915,833,READY,2026-01-01 13:34:13
4916,833,PICKED_UP,2026-01-01 13:40:13
4917,833,DELIVERED,2026-01-01 14:06:13
4918,834,CREATED,2026-01-29 13:53:13
4919,834,ACCEPTED,2026-01-29 13:56:13
4920,834,PREPARING,2026-01-29 13:59:13
4921,834,READY,2026-01-29 14:19:13
4922,834,PICKED_UP,2026-01-29 14:24:13
4923,834,CANCELLED,2026-01-29 14:23:13
4924,835,CREATED,2026-01-04 14:50:13
4925,835,ACCEPTED,2026-01-04 14:53:13
4926,835,PREPARING,2026-01-04 14:56:13
4927,835,READY,2026-01-04 15:21:13
4928,835,PICKED_UP,2026-01-04 15:23:13
4929,835,CANCELLED,2026-01-04 15:23:13
4930,836,CREATED,2026-01-14 16:46:41
4931,836,ACCEPTED,2026-01-14 16:47:41
4932,836,PREPARING,2026-01-14 16:49:41
4933,836,READY,2026-01-14 17:13:41
4934,836,PICKED_UP,2026-01-14 17:21:41
4935,836,DELIVERED,2026-01-14 17:35:41
4936,837,CREATED,2026-01-27 14:44:23
4937,837,ACCEPTED,2026-01-27 14:48:23
4938,837,PREPARING,2026-01-27 14:51:23
4939,837,READY,2026-01-27 15:18:23
4940,837,PICKED_UP,2026-01-27 15:24:23
4941,837,DELIVERED,2026-01-27 15:50:23
4942,838,CREATED,2026-01-23 22:28:38
4943,838,ACCEPTED,2026-01-23 22:32:38
4944,838,PREPARING,2026-01-23 22:34:38
4945,838,READY,2026-01-23 22:52:38
